yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown,record_id,Entity,Code,Year,"16.2.2 - Detected victims of human trafficking, by age and sex (number) - VC_HTF_DETV - under 18 years old - Female"
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,334,Romania,ROU,2012,43
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Sexual abuse;Threats;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,335,Romania,ROU,2013,22
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,336,Romania,ROU,2014,10
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0,False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,337,Romania,ROU,2015,40
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,338,Romania,ROU,2016,42
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,339,Romania,ROU,2017,82
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.0,False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts movement;Sexual abuse;Threat of law enforcement;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,340,Romania,ROU,2018,30
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,,,,1.0,,,1.0,,1.0,,,,,,,,0.0,False promises;Psychological abuse;Restricts movement,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,341,Romania,ROU,2019,39
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,342,Romania,ROU,2020,49
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Psychological abuse;Restricts movement;Sexual abuse;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,343,Romania,ROU,2021,27
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,0.0,Debt bondage;False promises;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,344,Romania,ROU,2022,39
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,,,1.0,,,,,,,,,,,0.0,Sexual abuse;Takes earnings;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,345,Russia,RUS,2017,34
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,346,Russia,RUS,2018,89
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,347,Russia,RUS,2019,44
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,348,Russia,RUS,2020,53
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,349,Serbia,SRB,2007,16
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Threats;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,350,Serbia,SRB,2008,9
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,351,Serbia,SRB,2009,15
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,352,Serbia,SRB,2010,5
2008,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,353,Serbia,SRB,2011,6
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,354,Serbia,SRB,2012,6
2008,Case Management,Female,21--23,Adult,Adult,,UA,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,0.0,Debt bondage;False promises;Psychological abuse;Restricts movement;Takes earnings;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,355,Serbia,SRB,2013,5
2008,Case Management,Female,24--26,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,356,Serbia,SRB,2022,5
2008,Case Management,Female,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,357,Sierra Leone,SLE,2019,7
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,0.0,Debt bondage;Physical Abuse;Psychological abuse;Restricts movement;Threat of law enforcement;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,358,Sierra Leone,SLE,2020,9
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.0,Debt bondage;False promises;Physical Abuse;Restricts movement;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,359,Sierra Leone,SLE,2021,23
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Sexual abuse;Takes earnings;Threat of law enforcement;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,360,Sierra Leone,SLE,2022,27
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Sexual abuse;Threats;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,361,Slovakia,SVK,2016,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,0.0,Debt bondage;Physical Abuse;Psychological abuse;Sexual abuse;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,362,South Africa,ZAF,2018,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Restricts movement;Sexual abuse;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,363,South Africa,ZAF,2022,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,364,Spain,ESP,2018,11
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,365,Spain,ESP,2019,7
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,366,Spain,ESP,2022,9
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Excessive working hours;False promises;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,367,Sudan,SDN,2018,17
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,368,Sweden,SWE,2021,12
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,369,Sweden,SWE,2022,16
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,370,Switzerland,CHE,2018,6
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,371,Tajikistan,TJK,2007,7
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,372,Tajikistan,TJK,2009,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Psychoactive substances;Psychological abuse;Restricts medical care;Sexual abuse;Takes earnings;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,373,Tajikistan,TJK,2010,5
2008,Case Management,Female,24--26,Adult,,Adult,UA,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,374,Tajikistan,TJK,2014,6
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,375,Tajikistan,TJK,2015,6
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.0,False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts movement;Sexual abuse;Threats,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,376,Tajikistan,TJK,2016,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,377,Tajikistan,TJK,2017,5
2008,Case Management,Female,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,378,Tajikistan,TJK,2018,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,379,Tajikistan,TJK,2019,5
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,,,,1.0,,1.0,1.0,,,,,,,,,,0.0,False promises;Psychological abuse;Sexual abuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,380,Tanzania,TZA,2019,64
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,381,Tanzania,TZA,2020,43
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,0.0,Physical Abuse;Restricts movement;Sexual abuse;Threat of law enforcement;Threats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,382,Tanzania,TZA,2021,44
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,383,Tanzania,TZA,2022,26
2008,Case Management,Female,24--26,Adult,,,UA,,,,,,,,1.0,,,,,,,,,,0.0,False promises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,384,Thailand,THA,2012,141
2008,Case Management,Female,24--26,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,385,Thailand,THA,2013,107
2008,Case Management,Female,27--29,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,386,Thailand,THA,2014,57
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,387,Thailand,THA,2015,169
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,388,Thailand,THA,2016,42
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threat of law enforcement;Threats;Withholds necessities,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,389,Thailand,THA,2017,49
